feature_0,feature_1,feature_2,feature_3,y
182.28581880084212,104.31276315080221,130.32656891044496,39.558488387030366,23.632714960980127
190.13640297467467,-28.306234792933772,46.627785808995775,-40.050480886624506,46.61727469536889
-190.98520839875124,-111.95225520370775,107.38277122950598,227.72575932274847,0.8748147743189918
109.21991958559047,80.9007059957521,-142.99517144194425,-185.67789132460243,32.34099363088534
-160.2509900326076,-145.54436462202077,-52.91648726002705,90.52441277833704,66.5196521938465
40.375815887205505,136.598012799667,142.0179517914395,208.977846517037,60.93425294264021
-51.575045679904996,3.444563851168006,7.112777167342458,-21.5017341283883,53.56593317387412
57.66547226503925,229.12508684617322,307.3989482012649,145.92676487153372,22.053116865075097
47.87758531587197,118.11952245718766,144.57423564254745,149.33182010218025,32.52355226099178
-86.11814561983417,41.59198464478113,5.448403299330273,-44.58797242078371,67.88121542012004
87.97794887244632,-120.07348499181569,-231.34324676220777,292.0126564945279,47.60360207971015
-35.03615768815708,215.65209965290305,151.1451242651204,-111.7490276277783,48.47834149201888
2.812331943338485,188.52153675004914,-63.37682198493986,34.58320462072116,55.519695844447966
98.68425972943888,221.5004601976118,142.78434619990588,-55.42537001108074,52.50951454846558
-23.574277125778487,-22.270978836684186,72.74786918980307,-52.42352937300898,35.45479565671812
-33.33502678075737,137.62396645409393,197.47855448017734,-102.69345542665658,99.43501358537713
-120.83633557840142,19.65675609970664,87.87822183630317,115.9197149477865,79.00781432437999
-89.2495658838503,6.913971246289407,361.4837584153295,23.297334082387398,84.01325298519355
-95.03600091715992,184.96704423947284,-20.477606952203153,60.43689009796503,99.46458929499968
174.631327152006,-46.94652508506845,107.78641170156087,224.7547530248235,-0.6760661655571241
243.24812471244996,78.47618972862587,131.6579552216328,381.5657870568498,3.9155245395186853
194.05680256317538,83.46237706952223,53.03305443804965,74.79951872683355,69.41940720421543
80.9710405589919,-31.834070335990198,2.894060292167758,276.8531060727454,49.13853056080878
43.74118150479864,8.325327947380181,-120.58682509502628,280.10675531598883,21.222534132688835
213.174388618853,70.70248749603853,1.113930765274496,-31.003131234045064,72.52367103011038
-108.46201025750634,164.17064565288612,-70.26253778410884,29.329500307190536,26.779855805097874
198.1802063561388,301.7359766962614,-5.002845252471673,29.986464073491664,25.003272601247023
1.1682087235268455,177.24383447029157,12.128276356380638,-253.42632874755523,91.7635444987954
143.91603059060668,462.1939692497578,511.6993768153592,152.84420082108366,-6.592080110583815
70.41780755918845,170.1237217198479,182.9672420130168,156.0357796382233,36.11212642944773
165.27385311348,-157.98726667362368,10.567183528538521,294.0206302475119,53.715508196946494
31.91608761058423,32.69421626072737,205.46537197792242,102.41260667526018,93.07763638396577
108.68897952428917,-58.94708456149613,38.33098470980397,147.91709375543493,1.8871735823069429
94.14380932956831,-5.805331514431224,137.94882830134355,49.73991061109582,69.77834266465993
172.17765070047867,253.58243406419433,-2.36160862190809,99.96742937289302,24.70551120249149
253.35725801698445,4.737019032816171,-193.0985048438098,199.25392779194567,74.70279672951547
-130.36500808173463,214.63157688305296,65.17137940052959,29.22381675574975,58.46840857713919
-93.27544603545402,212.32497266208443,147.22438490164606,270.9319112426763,19.55584224550185
88.07182751526082,212.62920248222005,-60.39877329874425,352.6395049205427,59.42713824099762
31.730082710223815,137.1479908091211,14.072203542650094,202.91830701843486,40.07892755028385
-96.95003735885066,215.5296802704506,102.71215074766388,-70.4244446700686,54.91339201788334
-113.88253235431586,77.55466997455939,-124.70443199276446,6.069718564446781,74.94665716994402
44.939953324678115,156.3666862623037,178.13886640437053,37.026533593061835,64.1652523277781
-11.852820912562969,-62.06448764481495,30.22709183103544,51.87132008178324,65.99059951259152
65.88645762929607,76.43037387807007,349.3638446186845,-29.525914448841284,77.74375568844201
-73.10696573467001,172.58211613205987,64.94788442978928,325.22742564349363,-8.902267627050009
-93.5813492516834,161.88355356446618,-9.03303855083437,64.363016471623,41.55639928293995
-43.97208756667484,49.332674340777594,56.242638118224974,148.35579282900724,108.75339376164959
32.07225390574638,18.887986598504945,116.20844443269475,39.71670391770814,-4.580335191771674
104.29839148235652,-70.10186683205526,100.2834533944714,260.11546235583256,45.16257104554292
190.32513088743036,-105.25283171026987,-208.07731846389342,24.032278139111288,67.84372003795634
124.43325601294217,155.83595166924684,28.209120965200995,-110.61950278082747,41.067249265281106
159.08941967226264,-79.63194271136078,-105.32220465729426,-74.86916889908045,24.50162902722001
-10.205648337534363,275.3609778293277,-8.497233490035157,339.2220771744674,32.82956820398124
-189.99845545703485,-145.23331119675686,-128.1163502845824,2.1916071702001005,28.111195152283813
302.83686765938427,92.67973226205825,63.16094502941087,-166.7473200180388,24.340571976719403
-237.07153005197947,144.7246482304897,-196.23770032283977,44.75469536611105,63.48358341881798
22.548868930894045,93.44682156442647,-0.4360190203433092,-5.240098636076311,48.499816387051325
-44.92829696650919,19.385283165964836,50.589804467819555,120.58744173415826,29.657947587411304
20.619370570812585,3.295260069542209,-59.159397566471334,-183.81644083205697,79.22114270726661
-44.19904856517207,51.51319171290433,190.73714249915915,219.71020979711258,89.55124304104413
5.316940251922141,180.10608097289116,-216.19687614057554,351.8791427766786,26.33741429454498
174.33376220439564,-136.9104150983499,-120.34878368044528,-37.38232547881068,9.580990724224591
48.86349744441727,28.60797106845606,-38.76567124034471,160.86018872929517,48.238021570861406
-29.217046943569862,147.65088211406913,-174.27859555748913,268.99793828449015,94.88462653548194
84.11225454784052,251.38596011548032,-85.25511538886701,-12.591386098978042,65.49550512479009
-105.17818657811858,401.22725050686284,91.78640673560776,346.5448115415683,44.3719620953614
-181.88899740341668,137.22442550825886,-7.80549378002619,-77.26115267318059,-10.812390830166635
70.15021594216326,-45.14401470958803,-231.82451495108975,127.44024257975352,66.86384319749573
249.97315285254405,17.803621294851844,-43.859690420785704,-195.58403516276016,-24.922661384622586
67.69770301211501,151.01932445867766,370.95581234521893,191.56102302971337,54.07298443621509
256.023138744797,-53.4551854406016,-156.60852099001974,37.67469020926316,17.81116381158276
-44.19637390951586,179.57442156546932,23.616025568058745,50.342045335867674,100.58263806115316
112.30410202610298,42.37421034851356,31.42862317135802,-100.1966526323275,42.088853589159676
289.09882274588796,13.058127746042608,-29.120771490741625,38.50504730668865,26.997182911481342
155.1064412442074,119.62562770682979,136.66069130753277,337.87498467921614,30.650255313721527
89.45345864217376,-41.592968352215216,16.44878801922821,-97.77062159387944,41.10165101414011
237.79833155483274,51.813145071744,171.64449701508414,-140.42206241224585,66.40692597395275
-35.22688076366949,-92.44534165496282,-27.945986263659044,103.5607777876875,54.43985113391016
-121.49265096784765,172.11663645166763,40.00627958493606,17.051647080378743,88.54518219291683
48.8688571321814,72.01158612912536,3.5096356244002607,113.30323667517834,67.92616113271465
275.2079792262867,236.5459622643424,255.00164263179695,-97.90358080581257,67.52370549859208
115.33780676519439,118.89865718832452,-56.22254702316312,86.0709578189323,78.77135579673441
242.86428791874116,74.47252708643285,144.7190638863464,159.50233041326885,23.24672792934933
297.59059221046607,-47.57225462230718,-185.31676593877148,-86.79315710908057,-5.198065475315069
157.66059019685613,-200.22111345573586,20.931510918646183,-164.87530721657689,125.05986069141812
-13.794173386778148,-14.595433391321187,90.51313100445054,-11.69773056449035,29.407640473427556
-196.4346263066136,241.43284472562644,104.00166178316698,-159.12601514542814,83.43581305101996
62.307171248210246,-177.43546817940145,178.44578099801004,36.09223612246247,37.443569377584396
4.3398572233655415,19.51556293257798,-208.30085605331433,-14.925724526999026,72.85725845870978
-13.730551566202827,-80.55816323739884,-87.56428578286369,43.616683779628886,17.9447617629657
333.77206000864413,64.18405827673476,-12.660274387412521,68.8009881962355,33.86562237987236
-210.0302743681879,-71.45694843795746,-10.14363764565757,150.2953615657042,-14.537497824662807
-56.32024128215867,-52.295968011886835,-55.92828273253138,-46.3782926620895,37.945496392842436
-9.36021489732412,153.39074464025762,-172.63649872922292,323.03493710391706,52.855690654497316
285.6687236449148,117.08700251153388,188.53813547549566,-50.80077376153033,4.337747748612365
-110.10610214766606,-34.661704875033415,179.94527476800357,36.137629699652436,28.80622855046129
38.27742644506195,-126.08363401139144,-36.12556194946932,167.14710204006082,89.87254728891313
146.4724025594517,43.86100109404528,283.43942183307354,126.44374049018276,86.22776481913144
64.05130025565343,-11.430116331313904,172.0188973668843,289.43566499610466,95.69057398879201
364.67988075261485,-192.5139068253544,48.83784185472953,42.39060712375938,20.84662188826028
213.4251353526065,112.0194736472973,221.05244967434382,295.47257424308043,43.07172260504524
165.70101217844237,-10.558058512825049,-114.83073852712411,9.851364156738086,44.628743317179875
239.04224100148315,-96.8882811621184,304.8601579415243,88.24804478057919,20.033936882826872
158.2333704070651,38.35262622644207,-52.2367103764691,-56.85809417294687,68.54309603204133
43.39851576194878,227.74427905588385,88.08125231518835,-29.2226972975348,17.75182192945659
-85.88140083565213,131.86763425582592,111.03499219138281,104.38910495167553,23.89251141412767
-107.35343815679741,-251.79804027704128,89.38440055060542,-145.57990166680815,73.44503082972335
-83.98284026399295,103.28710119161173,121.69827252005163,58.59577048858885,-9.556666981663291
129.8507907157179,-19.424271168534126,-61.53999505167422,209.40864556542115,34.9931426764591
-107.46735387600992,-6.103113264566957,20.922159497901276,109.03325512350933,78.99832182893213
33.52764513890962,-72.05825286708594,71.34124372414273,146.33629523363962,114.00827465101037
66.23821880977991,92.76947841130982,-29.17539077984066,68.01396767329064,68.48944033853634
-258.78139082504873,-48.25157878308169,117.070710087181,-39.13293277453355,62.932152407112845
55.861869199171444,-239.80111437776085,29.875283891027472,215.18403191670797,45.757464574934396
141.77009637305693,36.12763611017037,-35.143661752105366,266.0470657510171,93.90933229584847
98.65073903415359,-144.4771500259032,89.76417941332977,-144.1411713571326,-15.107213352548825
-89.93354721409591,-213.93351033397371,160.67649719495603,-161.9892872503829,26.673601139711142
-16.032210751173658,-191.03995024804962,-253.09165485843656,240.91962257975737,39.78436900055421
22.771308791706915,85.25630988056247,28.15251352107052,-5.224988023638701,14.304058782853154
88.22961915702419,165.94404777690016,-33.78255218625117,253.79483463868544,88.9718544525227
141.4127315945926,-63.6804302311807,103.92683452902287,286.05093279113095,35.71498550647605
327.7447504160447,139.42236507702205,41.5390550723548,256.07369677621784,77.47803250411579
-62.327318694704935,-72.5155051897988,-29.441960871816228,109.04545644712685,97.89954756898041
127.15612851760065,139.98594697939578,125.97004555831217,-168.48838431223803,-8.546496320316827
118.9552649176002,210.84606412594775,-80.21736472455737,37.88011555036171,62.41013590470789
-136.60834575302604,-109.78209096348397,274.12553752109244,91.56630888369463,78.3348456857897
-198.39027326240065,-71.03788258548195,24.841821274368723,99.66804403261145,45.23885308437544
290.89039870364957,222.23846093643903,91.2594188092229,47.89376037069469,75.59933227358847
-61.32338483049521,50.08944735723774,138.8740772869778,-99.11266012448303,23.668098977303067
205.28031772889543,70.95220380251403,-85.92014551245003,-35.442560440440296,70.49105127371541
181.9730493407496,144.44224577098933,134.10683908684055,-216.82525690044858,39.81914376829859
69.36531371499578,229.8696653830035,245.27579105920407,196.00671117852545,38.039972536789165
64.4246711221093,58.224365279713616,73.03054811060608,23.960310103329473,43.52651326681775
59.466654357565105,198.02107498822892,332.93599171120314,78.26781542343457,133.58769408056102
208.70954896367496,-57.01353615000665,-74.36177744306121,46.44453642111988,56.53301540149086
82.50747664728614,104.36501315003082,-69.21844404497926,-54.96227264353592,37.00559231069385
74.64105551770022,-116.45540090744439,-69.47312081884104,214.3086462684892,55.45843970674148
-164.77601120212213,141.37462101823505,203.70059470774592,178.95614168442955,80.72829271869233
93.70321268034908,-201.1295637573796,334.3546529755141,-125.86777887739399,53.55308006650663
64.78772434677731,303.03981803188987,246.27611274448947,30.361371664458776,6.976460572246033
-57.79959826225839,91.74681715189357,80.30505789648079,-86.83373623251794,122.33621810153626
13.399122972072426,151.35659771658996,34.28864490736183,-163.37271743283938,71.27882727175759
-30.52768084607525,112.04643510693793,177.8356443647448,-5.516837158539552,19.176275599816357
49.99847800885163,-116.3234993587237,136.93555911968068,57.10700306774232,2.5947758879200933
72.30413623890612,266.85791864332157,171.65910694764196,8.806778097761217,52.35925521646682
261.90065741233815,-137.36716154739733,150.62583114846674,4.020096007827071,2.76370119122803
27.232336929677196,174.2746070146858,10.259591314074754,-121.78038237309175,39.58595661555671
340.644859600392,320.9286184645737,114.8657315995691,42.70740533495287,54.13237850487979
185.4374601158474,-265.7446443494506,-28.105394004793375,135.25520750244914,27.831919638857375
-188.94082348019384,133.50112829160778,16.59517663436103,57.81377551141043,40.341820021886136
336.1543262662988,236.8572849024346,176.81890288517135,-75.21393103737924,17.86298848409404
-156.34248887085147,161.96575786319193,-206.2994746371439,-101.75039983860017,35.21018041552913
141.9944544583504,192.96769432576636,-62.47302197349136,282.0568443756128,95.58632423351018
37.33465585285599,11.11932049607551,301.5463193267155,-60.832866094360504,6.109348299866284
-175.30035391619418,160.68764627094612,-32.22883750345965,213.9928510332258,44.04221654433834
-23.069187292534885,110.27068153936872,37.599926943330146,27.131403102333124,129.7749485415465
-38.05941881879691,189.43718750036433,133.63527542498565,-113.30995188979088,12.12622241205353
154.51289383694683,214.8083672170633,68.46604300249622,52.00931050991983,74.27809864129112
11.272717929370636,-224.27458737141902,17.18477622845279,84.86525687162474,67.16761649437564
187.4427405069046,-3.167838776489262,3.1281662130800854,-112.14841023981765,65.27428187761265
136.15087823283704,-30.502054196411287,149.24536236346273,201.6455269815698,66.84296684136879
84.9407949101376,124.43326573053713,310.3365942549263,97.56774796189116,88.11016310853353
173.97370469125602,-10.929938802975109,27.3359349608796,68.95825898163704,63.50519850799829
8.139137271550204,76.0815314467877,-89.0848627916134,282.85176778799797,38.42970974563697
-108.54907589517637,146.4462133130115,240.8546111241851,133.46567329665547,9.468650780494421
11.091006235374351,-249.0190593589734,-57.26271005679971,147.42546441486792,35.88832811350774
-12.530775490973191,166.60132780683205,-20.795869181573316,-36.11258194729039,20.14756169738302
226.31155565020734,50.93698840095499,-157.54874831768095,-104.24148684840347,51.26142521757135
-11.86358602676163,251.14185962174633,16.23659537229559,-96.12777934678402,33.903421940466444
67.73377849625481,116.29909246981529,-55.93942662721734,-33.44421749321733,67.53919169962961
203.570972842792,-56.69860736940962,62.43213012681996,-159.45837910016724,53.202334889618186
236.33187927801427,41.05336168806724,-84.45947320567134,142.90490417701542,76.00135311982606
-143.04683901102177,349.1883850957368,-150.50190796842165,-8.022789450942966,48.19232026827518
-52.12394548482762,241.99156218135496,-230.29220709661288,165.99922516527096,55.17944120868094
-61.504935985896076,-129.38782518152587,236.9685665723476,141.75340627174742,11.077008542530237
31.621307152488633,-142.70103980312467,72.92103239452149,-61.5229982304514,115.38057852048064
-11.357791866010736,-264.5993051762693,-29.59574825435599,-151.7733918607543,21.979449845214678
-55.87173617473989,224.4806390817871,312.2021341423471,211.0861933115289,44.31727348468178
-38.529393888337914,147.7306938981982,-294.5325516638173,125.82003734236324,62.81429355879018
271.19250004436,139.99320822964685,-24.670844227086455,-171.64075342974903,-13.201808805981095
11.312726455896986,92.11256014513064,81.66720318992284,151.02020487096524,91.62148970865746
-16.955158576312606,50.54668703584174,144.99916130527043,-154.7856443680038,28.187941777696956
-52.793064689598445,163.452141534926,152.7628853481308,86.37670330662232,91.49942707884198
270.78594593125644,-182.82697045031685,189.12669413182977,333.7710085812725,82.13373218430479
331.4921735373011,167.52454769064755,109.05122542456778,-50.33300268734235,22.638110256955528
168.09022626239016,132.92142027735196,323.39479062733403,106.68135754097244,72.73822597888659
225.52943064179976,65.42642698811488,35.252021929451075,-409.9972698597618,30.71874440904536
-27.368415680960503,-8.396300281071781,-28.35252516976903,69.00403642930377,10.359298507475899
-25.391924815511636,-230.34123524751712,77.0365220317624,205.2011162691203,44.12527692871683
44.78785928461033,44.50914326324057,274.6693678916154,-31.50390637510916,10.453732826098843
11.326081745303924,75.1346021504473,245.86016355671947,222.3968456859208,73.3404728917738
-39.17270501356153,218.71818902161445,12.369754709728852,178.34341350430194,33.7922876148194
-76.39830946121268,228.1127010113726,86.83252265366771,-95.11988769067273,29.850112524892413
134.106136815688,78.40126678810768,131.19489067206837,267.4683047709693,59.202625690387265
-105.84944540271016,196.3522916155097,3.0249805251223663,196.90027794284168,109.96796933913254
159.02205383223284,143.33940650157675,119.61067661358717,279.1352292049735,50.59931117741791
11.35367946709492,168.95471750883274,235.2410145835065,157.21933521958988,53.16933605984536
-24.087296875608295,38.134437374433844,-4.724151369431674,-40.601217972765745,81.92926679909817
-118.47089842511221,113.83415997622623,64.77003844273912,-27.460141344483837,53.4116866444196
232.87737276708586,177.68722989110373,50.95587648245067,-85.11761251423928,41.417953875615396
-24.896214866491256,3.2507644570549914,110.07109992098134,94.56565086514293,76.30181282398617
47.116299645337186,-56.315859109465,-19.383434587385686,-156.39959846483427,87.31152164202314
14.70214632039113,121.7666708109439,116.7536135518724,119.53462708551695,45.69204406936539
120.38695990711543,235.61238013516316,109.28205663188837,-73.94205212243901,66.0418563474042
67.27628467036399,120.64925600477378,63.06649309771206,162.71267811630656,62.583962755497126
116.3087655786422,-83.77786243193702,-102.19310093731963,120.32279855237832,34.696156549817275
-95.71261694581361,125.40343833466105,-114.51571617791132,82.87017249006945,68.48247918728013
411.7653444439136,114.59778720469765,-32.030354758840666,-54.17930097902086,19.212971810210934
35.24891229211727,135.51945717730268,-63.737210785219936,-258.99653618622943,50.5169257691662
168.48007933500557,28.459722239510974,44.6435396441071,82.01680263042977,19.178918271585257
-67.9888027066379,221.8668235625109,89.44857381325056,64.07328849021248,48.41501741440523
168.13639854224303,-168.59892996674586,-117.52355110083963,-17.456446785236572,70.87435208261508
24.08308462039066,-3.464725087383215,-71.37239905370052,295.31358166082845,52.76885821118466
156.34182853129636,191.37108992893073,107.96955370149443,55.74340958811618,25.178505793925876
45.62703807887536,16.03127947941492,31.91730762320383,86.40532231179554,34.14058919627484
-78.89830518554751,-56.01731539965622,113.83934658279873,-156.8285585911175,18.18168264873524
-67.83047329613026,112.028173562717,130.71755396932545,-118.21272043804257,95.87233481258653
324.82770776932097,134.2287279608002,-146.72266330299448,120.72164590846424,65.4045189284224
77.06283999892982,-3.543269043885296,-140.16847882760922,-89.08041221916105,121.62144887682459
264.2352417931438,200.36635661031656,-9.350395708401173,-209.8157256038928,31.630930266256083
84.78055288905003,14.612468393760118,143.62264276149168,92.90787206704356,78.67276629681575
76.1672849440512,-40.07820913140517,19.299346703155315,-8.999177147735821,37.06437950314779
162.90454302339674,-98.45060508222696,-77.80214618412705,-231.29313860545423,24.611620275001364
141.50444381287036,132.77450437437437,55.563733395436174,45.23567219932886,77.45927128247125
-135.4911593764918,152.8467314162868,68.95921596440473,7.152633649641551,-28.883268054672783
46.067435272970734,318.75089272724614,81.27097134642122,279.0680597829197,20.734919834868762
-19.298843412885724,223.7769685263308,8.022823498092201,212.96104261367816,84.62752811947749
146.77997750792724,102.33391228867447,-168.76745611320052,-48.25396676167771,83.29015279250265
94.06656179486251,-66.85593516394371,145.54194350436458,279.96460285386183,39.614144794374546
88.52968650919553,234.16407797344027,-56.93441174086096,53.59844090024952,72.87963741836045
227.66895285846826,60.91099772807047,183.2228446034753,-167.49959547603973,-15.944967347786275
355.8269022221132,276.65647784069165,185.04033239844637,-103.76640086532427,-17.95787910463264
-35.97783954865957,193.03852081762074,127.81177586889763,-59.760103903241564,42.46041099475091
134.97967116800135,-51.93031760956081,211.19387330158116,-78.67096522540768,24.571026154574206
91.32832332598375,50.706500346372714,0.22953589815386977,-136.27366431863427,3.982399886448924
113.97890535657956,146.70092462421476,118.9018157538881,-178.78292938909345,18.73096875876676
44.37972203166692,125.39086925498069,-96.1143952216157,24.834715144492925,107.14321380913294
203.44154049375805,20.090929992665693,98.19091744676464,58.74699573079649,60.359266358882095
114.4029710028916,5.53095055100227,106.15732870545419,14.582914133838123,51.802624660001854
138.08041235743505,149.2871165761211,271.18881207997106,-38.682399194496405,62.27386199166796
-26.38139522528015,19.009382733474517,-127.94443385294804,93.4330573418608,50.9883521877623
218.3958671199859,-31.357688390844196,-417.2999977624175,133.79278717939442,67.11722237465904
108.55029589874441,62.714977889214964,77.82324681605652,104.42630845725488,62.92212920958266
133.69015018983484,88.20290852054418,34.2846455165867,37.555390352206445,33.341830993642304
7.573996996006393,-84.59615675467404,70.24132716596446,105.07851698040082,37.47927730509047
-7.991737694413338,204.81550855458073,132.1338453163325,300.042074229695,7.764788348491322
99.92450727827088,36.71064779781108,-61.26052522247718,-15.06496048120352,2.5974798962977275
41.43300645918549,73.52834214195056,-36.60426160563458,-82.76609939003058,24.261214601884276
-124.55752233845439,-159.87246385529116,-63.47341806810169,74.94752013042454,17.526472478882006
-117.60833395295415,98.40535047536699,-3.451274226844866,93.40134498940444,59.0743465763394
82.48143404027601,44.16607014975713,-201.028854540398,227.84572238978842,74.60494456741071
144.0715165954927,-1.119597019000686,10.67434229350848,-113.33150313706199,66.51307260246746
-127.29137899007043,159.61156365953372,154.8798415514592,-5.548673253643393,11.570083350516143
48.863493767448134,126.2713273879684,-70.93651014869033,115.98482447747375,111.42502369622444
-35.422060496650836,-159.38966551551908,141.32293566128453,38.50745317701217,77.51218524977617
242.1416542432233,49.326683995076394,-164.57894666232414,56.09276689141894,69.37249719810161
321.9170012890371,-64.80524196215214,-75.16983826072575,115.91915282802742,63.410441906135404
44.05385044683004,-286.0030980998488,145.54673193962756,-70.533802284498,45.42736827560951
218.11872907063676,79.8614488332487,145.16832051313276,-25.679307986741442,47.40251740723323
-18.893984799892145,192.48580098872603,115.33735363408294,98.05845648578982,83.51343186769537
40.66382639750026,104.25174215385812,-54.521816023367045,24.885533722368095,67.29547270410436
60.002175091528784,210.91484789384606,-57.33872208369727,209.07700477245922,26.373933211320093
35.81005992135459,35.276002966078224,-13.338440393056409,-157.1459761161259,14.659648938635549
288.75690791026017,-156.90154408163997,207.89534575802207,-68.56832708243775,9.346501543731037
70.5080081985753,87.07781964179907,124.41265078950428,150.75299978628553,49.70667577315859
94.61553035041106,-11.16003961970845,-70.61796125501067,-36.14653912348624,47.44137459186589
41.51143195170471,-72.6917167978288,-148.62297764612816,154.59459308149778,45.28917525529589
329.9805593648795,84.78624597652097,2.8604338798080775,253.6230771789633,11.733653101285654
133.4545055403131,-1.7433722775518703,66.5043220201073,-16.468333080349105,55.36263833246709
188.6248264198628,20.8006008516629,68.55597561437212,4.001475940836819,90.24329441118351
140.89785072369162,177.0681415584387,249.73422074346135,159.30579187424618,36.02221141086797
144.60964135742097,-42.45846715876724,198.39057826001232,-13.713252573498444,59.94228330100955
22.266574486283318,-88.58770497068355,7.253055728605496,44.100922175854855,-0.3708330492460803
80.24404745631962,19.737812838830614,-16.99139709481893,-54.58143621100694,15.744099240929813
85.79564185576871,-28.311300515952247,-130.1842442813668,121.55429487740406,12.563172944795575
130.99965747078755,-2.021000398011836,-2.5250812424008515,-83.08346130072567,69.45481847351
132.92244735584,186.7198220072125,-281.773197489392,35.5805700653825,41.198279358545086
193.8011882011909,122.95324631478297,-166.77693526072076,-12.677974134421,5.43519957314183
-137.76318698872873,173.74571925437877,-0.016177875015621623,-75.2420075502773,91.16205208628558
-54.35921790235427,-73.56754353622154,120.13518787607464,17.920387126020337,65.61202702909776
29.9620161428712,-135.5939479410027,245.81622929173017,129.35941035747499,142.72374032658144
205.47258117053724,-195.9132513841903,255.27326698048046,36.204160448618275,71.15805548814296
-176.1762080211487,79.44184201844416,98.50802867442044,-26.970986695235588,9.389533403151681
20.08390358718861,0.6123973514159005,-210.10071229772862,58.60201030728916,40.70813402735847
-83.23213243517273,-64.21169238049478,110.85257064539368,28.61381571706912,23.880663591764183
114.61462863357174,322.6600083438877,115.19632572060206,-144.7529358892749,56.50389649877231
-15.183558438443534,140.23656097951516,317.0411217118329,-117.79687800760016,68.92312095551337
-171.45633582398068,-132.05878722139343,69.3203085455176,-142.43947500655386,28.126376699864117
369.6771404794022,382.19474715397723,-117.51552821805703,-11.41053232913837,31.154043054359413
72.84284493698455,-49.24647002124269,-55.13548505294461,-122.67146518202912,60.096874407278634
-78.045138540448,-25.70923966968393,-33.71017440156974,345.98426555149985,98.36138548490266
-44.74035162486259,168.89626231158167,131.56712850743943,248.0020800998144,44.42329238326684
74.79444595911816,-65.4365380866154,255.92078999387638,36.44365191462337,56.322230357077
76.65113297576022,264.1686099656298,148.26661363307693,262.50647342703917,60.7700841757829
150.66473058407698,136.68509956782108,387.01401851992273,-147.19244391324182,36.74587259220302
96.21401264112086,18.347593666181204,76.57618471612524,10.135220238401885,88.06138532536846
52.25073750402388,98.16006041560979,15.418562086149954,28.67269954635897,42.812461801407345
17.29057555080479,9.56025926755349,78.90330796847476,-74.93613624792692,41.02182541984196
208.62070364431196,10.325900167813998,25.636097053616123,-100.4524416033907,47.38182218192038
-150.6658928458203,128.96359716348863,30.492246673659594,-121.6139535451376,37.45036780396957
-180.6253717027476,323.6073900866386,-20.621575112555398,267.86636396965696,40.96758821082313
2.775604725596665,207.5132290261641,38.26914194017793,2.692242788793294,24.712946883001013
212.06105792296384,94.7490234327768,51.670644701973536,-81.43585917991035,76.26030297263512
44.8449968194124,31.932077338519345,76.72588370316846,-181.95832719751147,95.68190446771078
137.44885795111256,48.59234115656396,47.28076315698428,-95.06018140398521,73.43749898610619
4.717842573233618,258.3657920506946,139.75727069608334,169.51777881910607,29.75175019640635
-99.98950603313827,-22.375996420489493,194.31656682914553,-127.62346239229481,98.67507877753638
-96.55793084781209,-33.61912129054752,-48.532659170753256,21.681061532848986,15.074051117832418
137.41512566577495,-127.98194882145705,-116.81676433623272,153.3197390162307,23.674034411708753
96.67561117283944,-83.37582729007721,-93.56929631487836,165.8962335422088,-12.204210508060143
-103.67385773736049,102.575007714746,142.8066427343656,12.241585282287687,90.95256392604023
